ds,sensor_type,zone,sensor_id,y
2025-02-09T00:10:40,gas,4,1,1.76
2025-02-09T00:10:40,gas,4,2,0.96
2025-02-09T00:10:40,gas,4,3,0.03
2025-02-09T00:10:40,temperatura,1,1,23.2
2025-02-09T00:10:40,temperatura,2,1,26.2
2025-02-09T00:10:40,temperatura,3,1,27.9
2025-02-09T00:10:40,temperatura,4,1,25.3
2025-02-09T00:10:40,temperatura,5,1,27.6
2025-02-09T00:10:40,temperatura,6,1,28.0
2025-02-09T00:10:40,movimiento,1,1,10.0
2025-02-09T00:10:40,movimiento,2,1,19.0
2025-02-09T00:10:40,movimiento,3,1,13.0
2025-02-09T00:10:40,movimiento,4,1,8.0
2025-02-09T00:10:40,movimiento,5,1,8.0
2025-02-09T00:10:40,movimiento,6,1,17.0
2025-02-09T00:10:40,huella,1,1,0.0
2025-02-09T00:10:40,huella,2,1,3.0
2025-02-09T00:10:40,huella,3,1,1.0
2025-02-09T00:10:40,huella,4,1,3.0
2025-02-09T00:10:40,huella,5,1,3.0
2025-02-09T00:10:40,huella,6,1,1.0
2025-02-09T00:11:20,luz,1,1,2.61
2025-02-09T00:11:20,luz,1,2,1.1
2025-02-09T00:11:20,luz,1,3,0.72
2025-02-09T00:11:20,luz,1,4,2.25
2025-02-09T00:11:20,luz,1,5,1.3
2025-02-09T00:11:20,luz,1,6,2.68
2025-02-09T00:11:20,luz,1,7,0.86
2025-02-09T00:11:20,luz,2,1,0.58
2025-02-09T00:11:20,luz,2,2,2.06
2025-02-09T00:11:20,luz,2,3,1.76
2025-02-09T00:11:20,luz,2,4,2.78
2025-02-09T00:11:20,luz,2,5,0.9
2025-02-09T00:11:20,luz,2,6,1.47
2025-02-09T00:11:20,luz,2,7,2.97
2025-02-09T00:11:20,luz,3,1,1.33
2025-02-09T00:11:20,luz,3,2,1.58
2025-02-09T00:11:20,luz,3,3,1.11
2025-02-09T00:11:20,luz,3,4,1.69
2025-02-09T00:11:20,luz,3,5,2.56
2025-02-09T00:11:20,luz,3,6,2.18
2025-02-09T00:11:20,luz,3,7,2.59
2025-02-09T00:11:20,luz,4,1,2.18
2025-02-09T00:11:20,luz,4,2,1.3
2025-02-09T00:11:20,luz,4,3,2.35
2025-02-09T00:11:20,luz,4,4,2.44
2025-02-09T00:11:20,luz,4,5,1.53
2025-02-09T00:11:20,luz,4,6,0.99
2025-02-09T00:11:20,luz,4,7,0.71
2025-02-09T00:11:20,luz,5,1,2.34
2025-02-09T00:11:20,luz,5,2,1.57
2025-02-09T00:11:20,luz,5,3,1.64
2025-02-09T00:11:20,luz,5,4,1.69
2025-02-09T00:11:20,luz,5,5,1.65
2025-02-09T00:11:20,luz,5,6,2.34
2025-02-09T00:11:20,luz,5,7,1.3
2025-02-09T00:11:20,luz,6,1,1.47
2025-02-09T00:11:20,luz,6,2,2.37
2025-02-09T00:11:20,luz,6,3,2.12
2025-02-09T00:11:20,luz,6,4,1.17
2025-02-09T00:11:20,luz,6,5,1.61
2025-02-09T00:11:20,luz,6,6,0.51
2025-02-09T00:11:20,luz,6,7,2.27
2025-02-09T00:11:20,agua,1,1,1.49
2025-02-09T00:11:20,agua,1,2,1.3
2025-02-09T00:11:20,agua,1,3,2.17
2025-02-09T00:11:20,agua,1,4,2.2
2025-02-09T00:11:20,agua,1,5,1.42
2025-02-09T00:11:20,agua,1,6,2.02
2025-02-09T00:11:20,agua,1,7,0.96
2025-02-09T00:11:20,agua,2,1,2.42
2025-02-09T00:11:20,agua,2,2,0.89
2025-02-09T00:11:20,agua,2,3,2.48
2025-02-09T00:11:20,agua,2,4,0.06
2025-02-09T00:11:20,agua,2,5,0.48
2025-02-09T00:11:20,agua,2,6,0.76
2025-02-09T00:11:20,agua,2,7,0.65
2025-02-09T00:11:20,agua,3,1,0.67
2025-02-09T00:11:20,agua,3,2,1.27
2025-02-09T00:11:20,agua,3,3,0.03
2025-02-09T00:11:20,agua,3,4,0.5
2025-02-09T00:11:20,agua,3,5,1.2
2025-02-09T00:11:20,agua,3,6,1.51
2025-02-09T00:11:20,agua,3,7,2.23
2025-02-09T00:11:20,agua,4,1,0.07
2025-02-09T00:11:20,agua,4,2,1.74
2025-02-09T00:11:20,agua,4,3,0.14
2025-02-09T00:11:20,agua,4,4,2.47
2025-02-09T00:11:20,agua,4,5,1.22
2025-02-09T00:11:20,agua,4,6,2.16
2025-02-09T00:11:20,agua,4,7,2.97
2025-02-09T00:11:20,agua,5,1,1.23
2025-02-09T00:11:20,agua,5,2,1.31
2025-02-09T00:11:20,agua,5,3,2.84
2025-02-09T00:11:20,agua,5,4,1.05
2025-02-09T00:11:20,agua,5,5,1.54
2025-02-09T00:11:20,agua,5,6,0.15
2025-02-09T00:11:20,agua,5,7,0.97
2025-02-09T00:11:20,agua,6,1,1.58
2025-02-09T00:11:20,agua,6,2,0.73
2025-02-09T00:11:20,agua,6,3,1.03
2025-02-09T00:11:20,agua,6,4,0.61
2025-02-09T00:11:20,agua,6,5,0.09
2025-02-09T00:11:20,agua,6,6,2.97
2025-02-09T00:11:20,agua,6,7,1.12
2025-02-09T00:11:20,gas,1,1,0.24
2025-02-09T00:11:20,gas,1,2,0.02
2025-02-09T00:11:20,gas,1,3,1.01
2025-02-09T00:11:20,gas,2,1,0.68
2025-02-09T00:11:20,gas,2,2,1.46
2025-02-09T00:11:20,gas,2,3,1.55
2025-02-09T00:11:20,gas,3,1,1.14
2025-02-09T00:11:20,gas,3,2,1.51
2025-02-09T00:11:20,gas,3,3,0.01
2025-02-09T00:11:20,gas,4,1,0.18
2025-02-09T00:11:20,gas,4,2,0.47
2025-02-09T00:11:20,gas,4,3,0.88
2025-02-09T00:11:20,temperatura,1,1,23.5
2025-02-09T00:11:20,temperatura,2,1,27.7
2025-02-09T00:11:20,temperatura,3,1,25.2
2025-02-09T00:11:20,temperatura,4,1,28.2
2025-02-09T00:11:20,temperatura,5,1,20.1
2025-02-09T00:11:20,temperatura,6,1,21.6
2025-02-09T00:11:20,movimiento,1,1,7.0
2025-02-09T00:11:20,movimiento,2,1,8.0
2025-02-09T00:11:20,movimiento,3,1,19.0
2025-02-09T00:11:20,movimiento,4,1,19.0
2025-02-09T00:11:20,movimiento,5,1,12.0
2025-02-09T00:11:20,movimiento,6,1,15.0
2025-02-09T00:11:20,huella,1,1,0.0
2025-02-09T00:11:20,huella,2,1,3.0
2025-02-09T00:11:20,huella,3,1,0.0
2025-02-09T00:11:20,huella,4,1,0.0
2025-02-09T00:11:20,huella,5,1,0.0
2025-02-09T00:11:20,huella,6,1,2.0
2025-02-09T00:12:00,luz,1,1,1.58
2025-02-09T00:12:00,luz,1,2,1.28
2025-02-09T00:12:00,luz,1,3,0.98
2025-02-09T00:12:00,luz,1,4,1.6
2025-02-09T00:12:00,luz,1,5,2.01
2025-02-09T00:12:00,luz,1,6,1.65
2025-02-09T00:12:00,luz,1,7,2.6
2025-02-09T00:12:00,luz,2,1,1.7
2025-02-09T00:12:00,luz,2,2,1.3
2025-02-09T00:12:00,luz,2,3,0.6
2025-02-09T00:12:00,luz,2,4,0.87
2025-02-09T00:12:00,luz,2,5,1.25
2025-02-09T00:12:00,luz,2,6,1.91
2025-02-09T00:12:00,luz,2,7,1.7
2025-02-09T00:12:00,luz,3,1,0.64
2025-02-09T00:12:00,luz,3,2,2.23
2025-02-09T00:12:00,luz,3,3,1.68
2025-02-09T00:12:00,luz,3,4,0.63
2025-02-09T00:12:00,luz,3,5,2.56
2025-02-09T00:12:00,luz,3,6,1.72
2025-02-09T00:12:00,luz,3,7,2.19
2025-02-09T00:12:00,luz,4,1,1.81
2025-02-09T00:12:00,luz,4,2,2.47
2025-02-09T00:12:00,luz,4,3,2.18
2025-02-09T00:12:00,luz,4,4,1.65
2025-02-09T00:12:00,luz,4,5,2.64
2025-02-09T00:12:00,luz,4,6,2.05
2025-02-09T00:12:00,luz,4,7,1.91
2025-02-09T00:12:00,luz,5,1,1.71
2025-02-09T00:12:00,luz,5,2,2.36
2025-02-09T00:12:00,luz,5,3,0.98
2025-02-09T00:12:00,luz,5,4,1.48
2025-02-09T00:12:00,luz,5,5,2.88
2025-02-09T00:12:00,luz,5,6,2.85
2025-02-09T00:12:00,luz,5,7,0.64
2025-02-09T00:12:00,luz,6,1,2.8
2025-02-09T00:12:00,luz,6,2,0.74
2025-02-09T00:12:00,luz,6,3,1.12
2025-02-09T00:12:00,luz,6,4,1.62
2025-02-09T00:12:00,luz,6,5,0.72
2025-02-09T00:12:00,luz,6,6,0.87
2025-02-09T00:12:00,luz,6,7,2.73
2025-02-09T00:12:00,agua,1,1,2.77
2025-02-09T00:12:00,agua,1,2,0.63
2025-02-09T00:12:00,agua,1,3,1.3
2025-02-09T00:12:00,agua,1,4,2.21
2025-02-09T00:12:00,agua,1,5,1.92
2025-02-09T00:12:00,agua,1,6,2.33
2025-02-09T00:12:00,agua,1,7,0.79
2025-02-09T00:12:00,agua,2,1,2.87
2025-02-09T00:12:00,agua,2,2,0.38
2025-02-09T00:12:00,agua,2,3,2.15
2025-02-09T00:12:00,agua,2,4,1.37
2025-02-09T00:12:00,agua,2,5,2.62
2025-02-09T00:12:00,agua,2,6,1.28
2025-02-09T00:12:00,agua,2,7,0.34
2025-02-09T00:12:00,agua,3,1,0.26
2025-02-09T00:12:00,agua,3,2,2.78
2025-02-09T00:12:00,agua,3,3,1.39
2025-02-09T00:12:00,agua,3,4,1.74
2025-02-09T00:12:00,agua,3,5,0.77
2025-02-09T00:12:00,agua,3,6,1.11
2025-02-09T00:12:00,agua,3,7,0.9
2025-02-09T00:12:00,agua,4,1,2.97
2025-02-09T00:12:00,agua,4,2,1.84
2025-02-09T00:12:00,agua,4,3,0.36
2025-02-09T00:12:00,agua,4,4,0.57
2025-02-09T00:12:00,agua,4,5,2.86
2025-02-09T00:12:00,agua,4,6,1.06
2025-02-09T00:12:00,agua,4,7,2.9
2025-02-09T00:12:00,agua,5,1,0.93
2025-02-09T00:12:00,agua,5,2,1.79
2025-02-09T00:12:00,agua,5,3,0.49
2025-02-09T00:12:00,agua,5,4,2.82
2025-02-09T00:12:00,agua,5,5,1.55
2025-02-09T00:12:00,agua,5,6,2.12
2025-02-09T00:12:00,agua,5,7,2.63
2025-02-09T00:12:00,agua,6,1,2.47
2025-02-09T00:12:00,agua,6,2,0.96
2025-02-09T00:12:00,agua,6,3,0.22
2025-02-09T00:12:00,agua,6,4,0.33
2025-02-09T00:12:00,agua,6,5,1.41
2025-02-09T00:12:00,agua,6,6,2.65
2025-02-09T00:12:00,agua,6,7,0.51
2025-02-09T00:12:00,gas,1,1,1.84
2025-02-09T00:12:00,gas,1,2,0.66
2025-02-09T00:12:00,gas,1,3,0.52
2025-02-09T00:12:00,gas,2,1,1.88
2025-02-09T00:12:00,gas,2,2,0.52
2025-02-09T00:12:00,gas,2,3,1.26
2025-02-09T00:12:00,gas,3,1,0.44
2025-02-09T00:12:00,gas,3,2,0.04
2025-02-09T00:12:00,gas,3,3,0.4
2025-02-09T00:12:00,gas,4,1,0.56
2025-02-09T00:12:00,gas,4,2,0.87
2025-02-09T00:12:00,gas,4,3,1.86
2025-02-09T00:12:00,temperatura,1,1,27.7
2025-02-09T00:12:00,temperatura,2,1,22.3
2025-02-09T00:12:00,temperatura,3,1,22.7
2025-02-09T00:12:00,temperatura,4,1,23.0
2025-02-09T00:12:00,temperatura,5,1,22.8
2025-02-09T00:12:00,temperatura,6,1,26.2
2025-02-09T00:12:00,movimiento,1,1,12.0
2025-02-09T00:12:00,movimiento,2,1,17.0
2025-02-09T00:12:00,movimiento,3,1,17.0
2025-02-09T00:12:00,movimiento,4,1,9.0
2025-02-09T00:12:00,movimiento,5,1,16.0
2025-02-09T00:12:00,movimiento,6,1,8.0
2025-02-09T00:12:00,huella,1,1,3.0
2025-02-09T00:12:00,huella,2,1,2.0
2025-02-09T00:12:00,huella,3,1,2.0
2025-02-09T00:12:00,huella,4,1,3.0
2025-02-09T00:12:00,huella,5,1,3.0
2025-02-09T00:12:00,huella,6,1,3.0
2025-02-09T00:12:40,luz,1,1,2.46
2025-02-09T00:12:40,luz,1,2,2.52
2025-02-09T00:12:40,luz,1,3,1.8
2025-02-09T00:12:40,luz,1,4,1.51
2025-02-09T00:12:40,luz,1,5,2.38
2025-02-09T00:12:40,luz,1,6,2.0
2025-02-09T00:12:40,luz,1,7,2.13
2025-02-09T00:12:40,luz,2,1,2.98
2025-02-09T00:12:40,luz,2,2,2.08
2025-02-09T00:12:40,luz,2,3,1.41
2025-02-09T00:12:40,luz,2,4,2.43
2025-02-09T00:12:40,luz,2,5,0.78
2025-02-09T00:12:40,luz,2,6,0.89
2025-02-09T00:12:40,luz,2,7,1.85
2025-02-09T00:12:40,luz,3,1,0.59
2025-02-09T00:12:40,luz,3,2,1.12
2025-02-09T00:12:40,luz,3,3,1.37
2025-02-09T00:12:40,luz,3,4,1.46
2025-02-09T00:12:40,luz,3,5,0.5
2025-02-09T00:12:40,luz,3,6,0.81
2025-02-09T00:12:40,luz,3,7,2.54
2025-02-09T00:12:40,luz,4,1,1.92
2025-02-09T00:12:40,luz,4,2,0.58
2025-02-09T00:12:40,luz,4,3,2.86
2025-02-09T00:12:40,luz,4,4,2.52
2025-02-09T00:12:40,luz,4,5,1.48
2025-02-09T00:12:40,luz,4,6,1.53
2025-02-09T00:12:40,luz,4,7,1.64
2025-02-09T00:12:40,luz,5,1,2.65
2025-02-09T00:12:40,luz,5,2,2.72
2025-02-09T00:12:40,luz,5,3,2.8
2025-02-09T00:12:40,luz,5,4,2.7
2025-02-09T00:12:40,luz,5,5,0.96
2025-02-09T00:12:40,luz,5,6,0.88
2025-02-09T00:12:40,luz,5,7,2.9
2025-02-09T00:12:40,luz,6,1,0.92
2025-02-09T00:12:40,luz,6,2,1.17
2025-02-09T00:12:40,luz,6,3,2.9
2025-02-09T00:12:40,luz,6,4,2.22
2025-02-09T00:12:40,luz,6,5,1.45
2025-02-09T00:12:40,luz,6,6,1.8
2025-02-09T00:12:40,luz,6,7,2.6
2025-02-09T00:12:40,agua,1,1,1.89
2025-02-09T00:12:40,agua,1,2,2.16
2025-02-09T00:12:40,agua,1,3,0.68
2025-02-09T00:12:40,agua,1,4,1.7
2025-02-09T00:12:40,agua,1,5,0.78
2025-02-09T00:12:40,agua,1,6,0.64
2025-02-09T00:12:40,agua,1,7,0.49
2025-02-09T00:12:40,agua,2,1,1.32
2025-02-09T00:12:40,agua,2,2,2.71
2025-02-09T00:12:40,agua,2,3,1.95
2025-02-09T00:12:40,agua,2,4,2.19
2025-02-09T00:12:40,agua,2,5,2.73
2025-02-09T00:12:40,agua,2,6,2.1
2025-02-09T00:12:40,agua,2,7,0.95
2025-02-09T00:12:40,agua,3,1,2.1
2025-02-09T00:12:40,agua,3,2,1.22
2025-02-09T00:12:40,agua,3,3,1.43
2025-02-09T00:12:40,agua,3,4,0.19
2025-02-09T00:12:40,agua,3,5,0.64
2025-02-09T00:12:40,agua,3,6,2.81
2025-02-09T00:12:40,agua,3,7,0.75
2025-02-09T00:12:40,agua,4,1,0.51
2025-02-09T00:12:40,agua,4,2,0.36
2025-02-09T00:12:40,agua,4,3,0.42
2025-02-09T00:12:40,agua,4,4,0.58
2025-02-09T00:12:40,agua,4,5,2.12
2025-02-09T00:12:40,agua,4,6,0.8
2025-02-09T00:12:40,agua,4,7,1.2
2025-02-09T00:12:40,agua,5,1,0.92
2025-02-09T00:12:40,agua,5,2,1.34
2025-02-09T00:12:40,agua,5,3,0.86
2025-02-09T00:12:40,agua,5,4,2.35
2025-02-09T00:12:40,agua,5,5,0.64
2025-02-09T00:12:40,agua,5,6,1.25
2025-02-09T00:12:40,agua,5,7,1.29
2025-02-09T00:12:40,agua,6,1,0.12
2025-02-09T00:12:40,agua,6,2,1.02
2025-02-09T00:12:40,agua,6,3,0.69
2025-02-09T00:12:40,agua,6,4,2.92
2025-02-09T00:12:40,agua,6,5,2.31
2025-02-09T00:12:40,agua,6,6,2.15
2025-02-09T00:12:40,agua,6,7,2.18
2025-02-09T00:12:40,gas,1,1,0.83
2025-02-09T00:12:40,gas,1,2,0.21
2025-02-09T00:12:40,gas,1,3,1.59
2025-02-09T00:12:40,gas,2,1,0.28
2025-02-09T00:12:40,gas,2,2,0.41
2025-02-09T00:12:40,gas,2,3,1.4
2025-02-09T00:12:40,gas,3,1,0.75
2025-02-09T00:12:40,gas,3,2,0.76
2025-02-09T00:12:40,gas,3,3,1.94
2025-02-09T00:12:40,gas,4,1,0.46
2025-02-09T00:12:40,gas,4,2,1.98
2025-02-09T00:12:40,gas,4,3,1.45
2025-02-09T00:12:40,temperatura,1,1,27.8
2025-02-09T00:12:40,temperatura,2,1,24.0
2025-02-09T00:12:40,temperatura,3,1,29.6
2025-02-09T00:12:40,temperatura,4,1,26.8
2025-02-09T00:12:40,temperatura,5,1,20.4
2025-02-09T00:12:40,temperatura,6,1,23.5
2025-02-09T00:12:40,movimiento,1,1,9.0
2025-02-09T00:12:40,movimiento,2,1,8.0
2025-02-09T00:12:40,movimiento,3,1,7.0
2025-02-09T00:12:40,movimiento,4,1,8.0
2025-02-09T00:12:40,movimiento,5,1,7.0
2025-02-09T00:12:40,movimiento,6,1,6.0
2025-02-09T00:12:40,huella,1,1,0.0
2025-02-09T00:12:40,huella,2,1,3.0
2025-02-09T00:12:40,huella,3,1,1.0
2025-02-09T00:12:40,huella,4,1,2.0
2025-02-09T00:12:40,huella,5,1,3.0
2025-02-09T00:12:40,huella,6,1,0.0
2025-02-09T00:13:20,luz,1,1,1.42
2025-02-09T00:13:20,luz,1,2,0.82
2025-02-09T00:13:20,luz,1,3,2.43
2025-02-09T00:13:20,luz,1,4,1.96
2025-02-09T00:13:20,luz,1,5,2.14
2025-02-09T00:13:20,luz,1,6,1.8
2025-02-09T00:13:20,luz,1,7,1.75
2025-02-09T00:13:20,luz,2,1,2.21
2025-02-09T00:13:20,luz,2,2,0.67
2025-02-09T00:13:20,luz,2,3,0.97
2025-02-09T00:13:20,luz,2,4,1.73
2025-02-09T00:13:20,luz,2,5,0.92
2025-02-09T00:13:20,luz,2,6,1.52
2025-02-09T00:13:20,luz,2,7,0.52
2025-02-09T00:13:20,luz,3,1,2.53
2025-02-09T00:13:20,luz,3,2,1.31
2025-02-09T00:13:20,luz,3,3,1.12
2025-02-09T00:13:20,luz,3,4,0.97
2025-02-09T00:13:20,luz,3,5,1.02
2025-02-09T00:13:20,luz,3,6,1.16
2025-02-09T00:13:20,luz,3,7,0.63
2025-02-09T00:13:20,luz,4,1,0.87
2025-02-09T00:13:20,luz,4,2,0.9
2025-02-09T00:13:20,luz,4,3,2.9
2025-02-09T00:13:20,luz,4,4,1.22
2025-02-09T00:13:20,luz,4,5,2.73
2025-02-09T00:13:20,luz,4,6,1.69
2025-02-09T00:13:20,luz,4,7,1.39
2025-02-09T00:13:20,luz,5,1,2.74
2025-02-09T00:13:20,luz,5,2,2.74
2025-02-09T00:13:20,luz,5,3,2.8
2025-02-09T00:13:20,luz,5,4,0.85
2025-02-09T00:13:20,luz,5,5,1.86
2025-02-09T00:13:20,luz,5,6,2.79
2025-02-09T00:13:20,luz,5,7,0.61
2025-02-09T00:13:20,luz,6,1,1.08
2025-02-09T00:13:20,luz,6,2,2.03
2025-02-09T00:13:20,luz,6,3,1.99
2025-02-09T00:13:20,luz,6,4,1.03
2025-02-09T00:13:20,luz,6,5,1.9
2025-02-09T00:13:20,luz,6,6,1.01
2025-02-09T00:13:20,luz,6,7,1.29
2025-02-09T00:13:20,agua,1,1,0.2
2025-02-09T00:13:20,agua,1,2,2.81
2025-02-09T00:13:20,agua,1,3,1.89
2025-02-09T00:13:20,agua,1,4,0.43
2025-02-09T00:13:20,agua,1,5,1.94
2025-02-09T00:13:20,agua,1,6,1.1
2025-02-09T00:13:20,agua,1,7,0.8
2025-02-09T00:13:20,agua,2,1,0.67
2025-02-09T00:13:20,agua,2,2,0.17
2025-02-09T00:13:20,agua,2,3,2.75
2025-02-09T00:13:20,agua,2,4,1.59
2025-02-09T00:13:20,agua,2,5,1.38
2025-02-09T00:13:20,agua,2,6,2.66
2025-02-09T00:13:20,agua,2,7,0.0
2025-02-09T00:13:20,agua,3,1,0.97
2025-02-09T00:13:20,agua,3,2,2.17
2025-02-09T00:13:20,agua,3,3,0.05
2025-02-09T00:13:20,agua,3,4,1.76
2025-02-09T00:13:20,agua,3,5,1.26
2025-02-09T00:13:20,agua,3,6,1.31
2025-02-09T00:13:20,agua,3,7,2.98
2025-02-09T00:13:20,agua,4,1,2.9
2025-02-09T00:13:20,agua,4,2,2.96
2025-02-09T00:13:20,agua,4,3,2.08
2025-02-09T00:13:20,agua,4,4,0.78
2025-02-09T00:13:20,agua,4,5,0.69
2025-02-09T00:13:20,agua,4,6,2.26
2025-02-09T00:13:20,agua,4,7,2.92
2025-02-09T00:13:20,agua,5,1,0.19
2025-02-09T00:13:20,agua,5,2,1.75
2025-02-09T00:13:20,agua,5,3,0.45
2025-02-09T00:13:20,agua,5,4,2.06
2025-02-09T00:13:20,agua,5,5,2.94
2025-02-09T00:13:20,agua,5,6,2.01
2025-02-09T00:13:20,agua,5,7,0.7
2025-02-09T00:13:20,agua,6,1,2.84
2025-02-09T00:13:20,agua,6,2,2.28
2025-02-09T00:13:20,agua,6,3,1.24
2025-02-09T00:13:20,agua,6,4,2.44
2025-02-09T00:13:20,agua,6,5,1.02
2025-02-09T00:13:20,agua,6,6,0.76
2025-02-09T00:13:20,agua,6,7,1.98
2025-02-09T00:13:20,gas,1,1,1.68
2025-02-09T00:13:20,gas,1,2,0.65
2025-02-09T00:13:20,gas,1,3,1.83
2025-02-09T00:13:20,gas,2,1,1.77
2025-02-09T00:13:20,gas,2,2,1.26
2025-02-09T00:13:20,gas,2,3,0.37
2025-02-09T00:13:20,gas,3,1,1.44
2025-02-09T00:13:20,gas,3,2,1.96
2025-02-09T00:13:20,gas,3,3,1.01
2025-02-09T00:13:20,gas,4,1,1.9
2025-02-09T00:13:20,gas,4,2,1.67
2025-02-09T00:13:20,gas,4,3,0.53
2025-02-09T00:13:20,temperatura,1,1,25.6
2025-02-09T00:13:20,temperatura,2,1,23.9
2025-02-09T00:13:20,temperatura,3,1,24.8
2025-02-09T00:13:20,temperatura,4,1,26.6
2025-02-09T00:13:20,temperatura,5,1,21.5
2025-02-09T00:13:20,temperatura,6,1,23.5
2025-02-09T00:13:20,movimiento,1,1,10.0
2025-02-09T00:13:20,movimiento,2,1,10.0
2025-02-09T00:13:20,movimiento,3,1,13.0
2025-02-09T00:13:20,movimiento,4,1,11.0
2025-02-09T00:13:20,movimiento,5,1,5.0
2025-02-09T00:13:20,movimiento,6,1,8.0
2025-02-09T00:13:20,huella,1,1,3.0
2025-02-09T00:13:20,huella,2,1,0.0
2025-02-09T00:13:20,huella,3,1,1.0
2025-02-09T00:13:20,huella,4,1,0.0
2025-02-09T00:13:20,huella,5,1,3.0
2025-02-09T00:13:20,huella,6,1,2.0
2025-02-09T00:14:00,luz,1,1,0.84
2025-02-09T00:14:00,luz,1,2,1.72
2025-02-09T00:14:00,luz,1,3,2.97
2025-02-09T00:14:00,luz,1,4,1.28
2025-02-09T00:14:00,luz,1,5,2.73
2025-02-09T00:14:00,luz,1,6,0.66
2025-02-09T00:14:00,luz,1,7,2.51
2025-02-09T00:14:00,luz,2,1,1.17
2025-02-09T00:14:00,luz,2,2,1.29
2025-02-09T00:14:00,luz,2,3,0.54
2025-02-09T00:14:00,luz,2,4,2.99
2025-02-09T00:14:00,luz,2,5,0.84
2025-02-09T00:14:00,luz,2,6,1.32
2025-02-09T00:14:00,luz,2,7,2.42
2025-02-09T00:14:00,luz,3,1,0.7
2025-02-09T00:14:00,luz,3,2,0.68
2025-02-09T00:14:00,luz,3,3,1.02
2025-02-09T00:14:00,luz,3,4,1.18
2025-02-09T00:14:00,luz,3,5,2.72
2025-02-09T00:14:00,luz,3,6,2.96
2025-02-09T00:14:00,luz,3,7,1.16
2025-02-09T00:14:00,luz,4,1,2.98
2025-02-09T00:14:00,luz,4,2,1.2
2025-02-09T00:14:00,luz,4,3,1.07
2025-02-09T00:14:00,luz,4,4,3.0
2025-02-09T00:14:00,luz,4,5,2.03
2025-02-09T00:14:00,luz,4,6,0.72
2025-02-09T00:14:00,luz,4,7,1.81
2025-02-09T00:14:00,luz,5,1,0.56
2025-02-09T00:14:00,luz,5,2,2.7
2025-02-09T00:14:00,luz,5,3,2.69
2025-02-09T00:14:00,luz,5,4,2.52
2025-02-09T00:14:00,luz,5,5,2.86
2025-02-09T00:14:00,luz,5,6,1.99
2025-02-09T00:14:00,luz,5,7,1.29
2025-02-09T00:14:00,luz,6,1,2.61
2025-02-09T00:14:00,luz,6,2,1.6
2025-02-09T00:14:00,luz,6,3,2.08
2025-02-09T00:14:00,luz,6,4,0.99
2025-02-09T00:14:00,luz,6,5,1.88
2025-02-09T00:14:00,luz,6,6,2.95
2025-02-09T00:14:00,luz,6,7,0.72
2025-02-09T00:14:00,agua,1,1,0.53
2025-02-09T00:14:00,agua,1,2,1.25
2025-02-09T00:14:00,agua,1,3,2.25
2025-02-09T00:14:00,agua,1,4,2.78
2025-02-09T00:14:00,agua,1,5,1.04
2025-02-09T00:14:00,agua,1,6,0.18
2025-02-09T00:14:00,agua,1,7,1.98
2025-02-09T00:14:00,agua,2,1,2.57
2025-02-09T00:14:00,agua,2,2,2.25
2025-02-09T00:14:00,agua,2,3,0.46
2025-02-09T00:14:00,agua,2,4,1.16
2025-02-09T00:14:00,agua,2,5,2.09
2025-02-09T00:14:00,agua,2,6,0.21
2025-02-09T00:14:00,agua,2,7,1.1
2025-02-09T00:14:00,agua,3,1,1.69
2025-02-09T00:14:00,agua,3,2,0.74
2025-02-09T00:14:00,agua,3,3,1.75
2025-02-09T00:14:00,agua,3,4,2.85
2025-02-09T00:14:00,agua,3,5,0.15
2025-02-09T00:14:00,agua,3,6,2.0
2025-02-09T00:14:00,agua,3,7,0.47
2025-02-09T00:14:00,agua,4,1,2.66
2025-02-09T00:14:00,agua,4,2,1.45
2025-02-09T00:14:00,agua,4,3,1.49
2025-02-09T00:14:00,agua,4,4,0.86
2025-02-09T00:14:00,agua,4,5,2.75
2025-02-09T00:14:00,agua,4,6,1.15
2025-02-09T00:14:00,agua,4,7,1.02
2025-02-09T00:14:00,agua,5,1,1.81
2025-02-09T00:14:00,agua,5,2,1.05
2025-02-09T00:14:00,agua,5,3,2.68
2025-02-09T00:14:00,agua,5,4,1.96
2025-02-09T00:14:00,agua,5,5,2.05
2025-02-09T00:14:00,agua,5,6,1.39
2025-02-09T00:14:00,agua,5,7,2.94
2025-02-09T00:14:00,agua,6,1,0.5
2025-02-09T00:14:00,agua,6,2,1.74
2025-02-09T00:14:00,agua,6,3,2.91
2025-02-09T00:14:00,agua,6,4,1.85
2025-02-09T00:14:00,agua,6,5,1.84
2025-02-09T00:14:00,agua,6,6,0.33
2025-02-09T00:14:00,agua,6,7,2.57
2025-02-09T00:14:00,gas,1,1,1.67
2025-02-09T00:14:00,gas,1,2,1.05
2025-02-09T00:14:00,gas,1,3,0.95
2025-02-09T00:14:00,gas,2,1,1.54
2025-02-09T00:14:00,gas,2,2,1.79
2025-02-09T00:14:00,gas,2,3,1.18
2025-02-09T00:14:00,gas,3,1,0.47
2025-02-09T00:14:00,gas,3,2,1.81
2025-02-09T00:14:00,gas,3,3,1.86
2025-02-09T00:14:00,gas,4,1,1.27
2025-02-09T00:14:00,gas,4,2,1.44
2025-02-09T00:14:00,gas,4,3,1.26
2025-02-09T00:14:00,temperatura,1,1,26.4
2025-02-09T00:14:00,temperatura,2,1,22.1
2025-02-09T00:14:00,temperatura,3,1,29.4
2025-02-09T00:14:00,temperatura,4,1,20.4
